id,name,hp,convertedRetreatCost,number,nationalPokedexNumbers,has_rule,has_ability,has_ancient_trait,is_regulation,weakness_count,resistances_count,num_attacks,Colorless,Darkness,Dragon,Fairy,Fighting,Fire,Grass,Lightning,Metal,Psychic,Water,set_age,is_promo,rarity_score,marketPrice
base3-48,Grimer,0.131578947,0.2,0.153594771,0.085853659,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.971917598,0,0.166666667,0.46
sm3-41,Raichu,0.289473684,0.2,0.130718954,0.025365854,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.304806805,0,0.5,0.82
col1-46,Magby,0.078947368,0,0.147058824,0.234146341,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.547606846,0,0.333333333,0.58
ex4-47,Team Aqua's Carvanha,0.105263158,0.2,0.150326797,0.310243902,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.807522804,0,0.166666667,0.67
bw1-43,Zebstrika,0.236842105,0.2,0.137254902,0.510243902,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.539920057,0,0.5,0.74
dp1-47,Dusclops,0.210526316,0.4,0.150326797,0.347317073,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0.689043763,0,0.333333333,0.46
sm6-41,Uxie,0.157894737,0.2,0.130718954,0.468292683,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.276929384,0,0.333333333,0.23
sm2-45,Vikavolt-GX,0.631578947,0.2,0.14379085,0.72,1,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0.314235933,0,0.666666667,1.51
xy2-52,Weavile,0.236842105,0.2,0.166666667,0.449756098,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.426360562,0,0.5,0.45
mcd11-8,Sandile,0.184210526,0.4,0.022875817,0.537560976,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.53448806,0,0,3.03
bw2-39,Whirlipede,0.236842105,0.6,0.124183007,0.530731707,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.526801271,0,0.333333333,0.29
basep-43,Machamp,0.236842105,0.6,0.137254902,0.066341463,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.98226914,1,0.583333333,29.81
xyp-XY35,M Metagross-EX,0.578947368,0.8,0.111111111,0.366829268,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.447576099,1,0.583333333,69.22
sma-SV39,Gabite,0.210526316,0.2,0.124183007,0.433170732,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0.228143897,0,0.833333333,3.75
swsh2-40,Gyarados,0.473684211,0.8,0.12745098,0.126829268,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.202316286,0,0.5,0.96
hgss4-48,Piloswine,0.263157895,0.6,0.153594771,0.215609756,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.557650917,0,0.333333333,0.32
xy0-38,Switch,0,0,0.120915033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444808855,0,0,0.19
ex12-49,Bellsprout,0.131578947,0.2,0.156862745,0.067317073,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.735574459,0,0.166666667,0.31
xy9-38,Froakie,0.157894737,0.2,0.120915033,0.64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.361074101,0,0.166666667,0.14
ex14-43,Wartortle,0.210526316,0.2,0.137254902,0.007804878,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.717023675,0,0.333333333,1.1
dp4-40,Grovyle,0.210526316,0.2,0.12745098,0.246829268,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.66075638,0,0.166666667,0.66
bw11-49,Emolga,0.184210526,0,0.156862745,0.572682927,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.445013836,0,0.333333333,0.57
ex9-47,Electrike,0.131578947,0.2,0.150326797,0.301463415,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.763861843,0,0.166666667,0.52
ex7-44,Magmar,0.184210526,0.2,0.140522876,0.122926829,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.782412627,0,0.333333333,3.84
pl1-46,Cranidos,0.210526316,0.2,0.147058824,0.39804878,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.622219945,0,0.333333333,0.43
ex10-44,Quagsire,0.210526316,0.4,0.140522876,0.190243902,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.754432715,0,0.333333333,0.91
swshp-SWSH038,Kangaskhan,0.342105263,0.4,0.120915033,0.112195122,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.219534693,1,0.583333333,10.92
bw8-46,Magnezone,0.368421053,0.6,0.147058824,0.450731707,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.472993748,0,0.5,3.47
ex2-38,Illumise,0.157894737,0.2,0.120915033,0.306341463,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.82443374,0,0.333333333,1.6
sm1-43,Crabominable,0.368421053,0.8,0.137254902,0.72195122,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.32356257,0,0.5,0.16
xy1-45,Electrode,0.236842105,0.2,0.14379085,0.098536585,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.435687199,0,0.333333333,0.2
ex13-45,Lairon,0.210526316,0.4,0.14379085,0.297560976,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.726452803,0,0.333333333,0.67
ex8-45,Shelgon,0.210526316,0.4,0.14379085,0.362926829,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0.772983499,0,0.333333333,1.05
xy10-44,Wormadam,0.289473684,0.4,0.140522876,0.402926829,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.351952444,0,0.333333333,0.16
dp5-40,Manectric,0.210526316,0,0.12745098,0.302439024,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.651532233,0,0.333333333,0.32
neo1-41,Miltank,0.184210526,0.4,0.130718954,0.235121951,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.927539203,0,0.333333333,2.58
sm11-40,Lumineon,0.236842105,0,0.12745098,0.445853659,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.230296198,0,0.333333333,0.13
swsh1-47,Seaking,0.289473684,0.4,0.150326797,0.116097561,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.210925489,0,0.333333333,0.12
xy6-43,Togepi,0.105263158,0.2,0.137254902,0.170731707,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.389054013,0,0.166666667,0.22
bw4-50,Zekrom,0.342105263,0.4,0.160130719,0.628292683,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.510300297,0,0.5,0.66
dpp-DP45,Charizard G LV.X,0.315789474,0.6,0.14379085,0.005853659,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.689043763,1,0.583333333,113.86
sm12-48,Glalie,0.315789474,0.6,0.153594771,0.353170732,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.22096956,0,0.5,0.25
sm115-47,Kangaskhan,0.315789474,0.4,0.150326797,0.112195122,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.228143897,0,0.5,0.12
pl4-47,Rapidash,0.236842105,0,0.150326797,0.076097561,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.594957466,0,0.333333333,0.83
g1-33,Gastly,0.131578947,0.2,0.104575163,0.089756098,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.359126781,0,0.166666667,0.39
base4-45,Jynx,0.184210526,0.4,0.14379085,0.12097561,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.957876396,0,0.333333333,0.69
xy3-35,Drowzee,0.184210526,0.4,0.111111111,0.093658537,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.416316491,0,0.166666667,0.15
ecard2-19,Kingdra,0.315789474,0.6,0.058823529,0.224390244,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.849646408,0,0.5,6.74
ex3-45,Swellow,0.184210526,0,0.14379085,0.270243902,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.817566875,0,0.333333333,0.88
bw7-48,Keldeo,0.236842105,0.2,0.153594771,0.631219512,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.482320385,0,0.5,0.53
hgss2-45,Buizel,0.157894737,0.2,0.14379085,0.407804878,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.575586758,0,0.166666667,0.27
neo1-42,Noctowl,0.157894737,0,0.133986928,0.16,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.927539203,0,0.333333333,3.21
sm8-46,Houndoom,0.289473684,0.2,0.147058824,0.223414634,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.258276109,0,0.5,0.56
bwp-BW35,Meowth,0.157894737,0.2,0.111111111,0.050731707,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.545557036,1,0.583333333,15.07
bw5-40,Minun,0.157894737,0.2,0.12745098,0.304390244,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.50097366,0,0.166666667,2.38
basep-44,Magmar,0.157894737,0.4,0.140522876,0.122926829,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.98226914,1,0.583333333,17.78
ex2-39,Kabuto,0.157894737,0.4,0.124183007,0.136585366,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.82443374,0,0.333333333,2.19
sm3-42,Electabuzz,0.210526316,0.4,0.133986928,0.12195122,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.304806805,0,0.333333333,0.1
hgss4-49,Porygon2,0.210526316,0.4,0.156862745,0.227317073,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.557650917,0,0.333333333,0.43
ex10-45,Quilava,0.184210526,0.2,0.14379085,0.152195122,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.754432715,0,0.333333333,1.29
sm7-46,Kyogre,0.342105263,0.8,0.147058824,0.372682927,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.267602747,0,0.5,1.78
xy9-39,Frogadier,0.184210526,0.2,0.124183007,0.64097561,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.361074101,0,0.333333333,0.22
smp-SM37,Decidueye-GX,0.631578947,0.4,0.117647059,0.706341463,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.32356257,1,0.583333333,5.61
xy6-44,Togetic,0.210526316,0.2,0.140522876,0.171707317,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0.389054013,0,0.333333333,0.29
base2-38,Lickitung,0.236842105,0.6,0.120915033,0.105365854,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.983806498,0,0.333333333,1.18
np-39,Rayquaza ex,0.263157895,0.2,0.124183007,0.374634146,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.823101363,1,0.583333333,166.99
base6-42,Fearow,0.184210526,0,0.133986928,0.021463415,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.87383417,0,0.333333333,2.09
pl3-42,Sandslash,0.236842105,0.2,0.133986928,0.027317073,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.602849236,0,0.5,1.98
dp7-38,Farfetch'd,0.184210526,0.2,0.120915033,0.08097561,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.632673978,0,0.333333333,0.53
xy0-39,Tierno,0,0,0.124183007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444808855,0,0,0.15
xy8-41,Panpour,0.157894737,0.2,0.130718954,0.502439024,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.370400738,0,0.166666667,0.16
bw8-47,Magnezone,0.368421053,0.4,0.150326797,0.450731707,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.472993748,0,0.5,0.71
mcd11-9,Zorua,0.131578947,0.2,0.026143791,0.556097561,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.53448806,0,0,7.12
ex15-36,Quilava δ,0.184210526,0.2,0.114379085,0.152195122,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.707594548,0,0.333333333,1.45
sm1-44,Wishiwashi,0.078947368,0.2,0.140522876,0.727804878,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.32356257,0,0.333333333,0.1
xyp-XY36,Treecko,0.157894737,0.2,0.114379085,0.245853659,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.447576099,1,0.583333333,2.76
xy11-49,Lampent,0.210526316,0.2,0.156862745,0.593170732,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0.342420826,0,0.333333333,0.11
xy4-42,Lampent,0.184210526,0.4,0.133986928,0.593170732,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0.407707287,0,0.333333333,0.37
sm75-44,Salamence-GX,0.657894737,0.4,0.140522876,0.363902439,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0.264015579,0,0.666666667,6.56
sm10-38,Poliwhirl,0.236842105,0.4,0.120915033,0.059512195,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.239622835,0,0.333333333,0.21
sm6-42,Mesprit,0.184210526,0.2,0.133986928,0.469268293,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.276929384,0,0.333333333,0.28
gym2-50,Koga's Weezing,0.184210526,0.4,0.160130719,0.107317073,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.933791124,0,0.333333333,1.63
neo3-42,Chinchou,0.131578947,0.2,0.133986928,0.165853659,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.898944348,0,0.166666667,0.42
dpp-DP46,Garchomp C LV.X,0.289473684,0,0.147058824,0.434146341,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.689043763,1,0.583333333,25.46
xy7-47,Beldum,0.157894737,0.4,0.150326797,0.364878049,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.379009942,0,0.166666667,0.27
sm12-49,Spheal,0.157894737,0.4,0.156862745,0.354146341,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.22096956,0,0.166666667,0.14
ecard1-38,Butterfree,0.210526316,0,0.120915033,0.011707317,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.862150251,0,0.5,8.15
xy10-45,Riolu,0.184210526,0.2,0.14379085,0.436097561,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.351952444,0,0.166666667,0.17
bw11-50,Thundurus,0.289473684,0.2,0.160130719,0.626341463,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.445013836,0,0.5,1.86
base4-46,Kadabra,0.157894737,0.6,0.147058824,0.062439024,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.957876396,0,0.333333333,1.26
bw3-43,Victini,0.157894737,0.2,0.137254902,0.48195122,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.518909501,0,0.5,4.16
pl2-42,Hippowdon E4,0.236842105,0.4,0.133986928,0.43902439,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.612585836,0,0.333333333,0.38
bw9-46,Muk,0.263157895,0.6,0.147058824,0.086829268,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.463667111,0,0.5,0.66
swsh1-48,Lapras,0.342105263,0.6,0.153594771,0.127804878,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.210925489,0,0.5,0.26
ecard3-13,Jolteon,0.184210526,0,0.039215686,0.131707317,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.837655017,0,0.5,26.68
pl1-47,Crobat G,0.210526316,0,0.150326797,0.164878049,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.622219945,0,0.333333333,2.57
ex11-45,Illumise,0.157894737,0.2,0.14379085,0.306341463,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.745106078,0,0.333333333,1
gym1-46,Erika's Gloom,0.184210526,0.2,0.147058824,0.042926829,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.940248027,0,0.333333333,2.23
ex1-36,Lairon,0.184210526,0.4,0.114379085,0.297560976,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.832530491,0,0.333333333,1.97
xy5-47,Sealeo,0.236842105,0.6,0.150326797,0.355121951,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.39838065,0,0.333333333,0.2
pl4-48,Shelgon,0.210526316,0.2,0.153594771,0.362926829,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.594957466,0,0.333333333,0.34
ex13-46,Manectric,0.210526316,0.2,0.147058824,0.302439024,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.726452803,0,0.333333333,0.82
bw2-40,Scolipede,0.368421053,0.4,0.12745098,0.531707317,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.526801271,0,0.5,0.88
sm11-41,Snover,0.236842105,0.8,0.130718954,0.447804878,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.230296198,0,0.166666667,0.12
xy1-46,Emolga-EX,0.289473684,0,0.147058824,0.572682927,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.435687199,0,0.666666667,6.35
swsh2-41,Wingull,0.184210526,0.2,0.130718954,0.271219512,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0.202316286,0,0.166666667,0.07
dp6-41,Torkoal,0.210526316,0.4,0.130718954,0.316097561,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.642103105,0,0.5,1.69
sm9-48,Galvantula,0.236842105,0.2,0.153594771,0.581463415,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.248949472,0,0.5,0.29
g1-34,Haunter,0.184210526,0.2,0.107843137,0.090731707,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.359126781,0,0.333333333,0.52
neo2-38,Eevee,0.131578947,0.2,0.120915033,0.129756098,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.910423286,0,0.333333333,4.11
dp2-41,Bayleef,0.210526316,0.2,0.130718954,0.149268293,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.679614636,0,0.333333333,0.83
swsh4-43,Pikachu V,0.5,0.2,0.137254902,0.024390244,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.182228144,0,0.666666667,1.59
dp5-41,Monferno,0.184210526,0,0.130718954,0.381463415,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.651532233,0,0.333333333,0.61
base1-48,Doduo,0.131578947,0,0.153594771,0.08195122,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.166666667,0.83
sma-SV40,Garchomp,0.394736842,0,0.12745098,0.434146341,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0.228143897,0,0.833333333,7.93
ex5-40,Luvdisc,0.157894737,0.2,0.12745098,0.36097561,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.798093676,0,0.333333333,2.26
swsh35-49,Altaria,0.289473684,0.2,0.156862745,0.325853659,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.187250179,0,0.5,0.18
xy3-36,Hypno,0.236842105,0.4,0.114379085,0.094634146,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.416316491,0,0.5,0.35
ex6-43,Parasect,0.184210526,0.2,0.137254902,0.045853659,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.788664549,0,0.333333333,5.84
sm4-38,Gengar,0.342105263,0,0.120915033,0.091707317,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.295582659,0,0.5,13.73
sm115-48,Eevee,0.157894737,0.2,0.153594771,0.129756098,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.228143897,0,0.5,1.14
sm35-38,Jynx,0.236842105,0.2,0.120915033,0.12097561,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.298452393,0,0.166666667,0.25
neo4-46,Light Flareon,0.210526316,0.2,0.147058824,0.132682927,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.882545865,0,0.333333333,19.16
col1-47,Mime Jr.,0.078947368,0,0.150326797,0.428292683,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.547606846,0,0.333333333,1.04
dp3-50,Flaaffy,0.210526316,0.2,0.160130719,0.175609756,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.670185508,0,0.333333333,0.55
ex9-48,Electrike,0.105263158,0.2,0.153594771,0.301463415,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.763861843,0,0.166666667,0.73
swshp-SWSH039,Pikachu,0.157894737,0.2,0.124183007,0.024390244,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.219534693,1,0.583333333,8.37
ex12-50,Chinchou,0.131578947,0.2,0.160130719,0.165853659,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.735574459,0,0.166666667,0.32
dp1-48,Elekid,0.105263158,0.2,0.153594771,0.233170732,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.689043763,0,0.333333333,1.45
ex4-48,Team Aqua's Carvanha,0.131578947,0.2,0.153594771,0.310243902,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.807522804,0,0.166666667,0.53
ex16-39,Shelgon,0.210526316,0.4,0.124183007,0.362926829,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0.698062929,0,0.333333333,0.4
dp4-41,Hariyama,0.263157895,0.6,0.130718954,0.289756098,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.66075638,0,0.333333333,0.27
bw10-51,Throh,0.263157895,0.6,0.163398693,0.524878049,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.45362304,0,0.166666667,0.27
sm2-46,Oricorio,0.236842105,0.2,0.147058824,0.722926829,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.314235933,0,0.5,0.2
bw1-44,Joltik,0.105263158,0.2,0.140522876,0.580487805,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.539920057,0,0.166666667,0.35
bw7-49,Keldeo-EX,0.447368421,0.4,0.156862745,0.631219512,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.482320385,0,0.666666667,1.59
ecard2-20,Lanturn,0.210526316,0.2,0.062091503,0.166829268,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.849646408,0,0.5,10.72
ex14-44,Aron,0.131578947,0.2,0.140522876,0.296585366,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.717023675,0,0.166666667,0.34
xy2-53,Stunky,0.157894737,0.2,0.169934641,0.423414634,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.426360562,0,0.166666667,0.2
base5-44,Dark Rapidash,0.157894737,0,0.140522876,0.076097561,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.951726965,0,0.333333333,1.83
ex8-46,Silcoon,0.210526316,0.4,0.147058824,0.259512195,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.772983499,0,0.333333333,1.33
hgss2-46,Carnivine,0.210526316,0.2,0.147058824,0.443902439,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.575586758,0,0.166666667,0.26
base3-49,Horsea,0.105263158,0,0.156862745,0.113170732,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.971917598,0,0.166666667,0.42
hgss3-45,Doduo,0.131578947,0.2,0.14379085,0.08195122,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.565542687,0,0.166666667,0.25
sm5-45,Shinx,0.131578947,0.2,0.14379085,0.393170732,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.286256021,0,0.166666667,0.28
xy12-40,Electrode,0.210526316,0.2,0.12745098,0.098536585,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.333094189,0,0.5,0.19
bw4-51,Zekrom-EX,0.473684211,0.6,0.163398693,0.628292683,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.510300297,0,0.666666667,16.63
swsh3-42,Simipour,0.263157895,0.2,0.133986928,0.503414634,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.191554781,0,0.333333333,0.12
ex7-45,Mantine,0.184210526,0.2,0.14379085,0.220487805,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.782412627,0,0.333333333,2.47
bw6-47,Dustox,0.342105263,0.2,0.150326797,0.262439024,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.490929589,0,0.5,0.69
hgss1-52,Slowbro,0.236842105,0.4,0.166666667,0.07804878,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.584913396,0,0.333333333,0.68
sm6-43,Azelf,0.157894737,0.2,0.137254902,0.470243902,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.276929384,0,0.333333333,0.26
base3-50,Kabuto,0.078947368,0.2,0.160130719,0.136585366,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.971917598,0,0.166666667,0.55
xy5-48,Walrein,0.394736842,0.8,0.153594771,0.356097561,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.39838065,0,0.5,0.28
xy6-45,Togekiss,0.368421053,0.4,0.14379085,0.456585366,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0.389054013,0,0.5,0.82
bw5-41,Joltik,0.078947368,0.2,0.130718954,0.580487805,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.50097366,0,0.166666667,0.41
bw7-50,Pikachu,0.157894737,0.2,0.160130719,0.024390244,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.482320385,0,0.166666667,1.9
swshp-SWSH040,Hatenna,0.157894737,0.2,0.12745098,0.835121951,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0.219534693,1,0.583333333,0.49
